Date of Death,Characteristic Type,Characteristic Group,Characteristic Group Sort Order,New Deaths,Cumulative Deaths,Data As Of,Data Loaded At
11/14/2020 12:00:00 AM,Gender,Female,1,0,53,08/28/2021 04:30:00 PM,08/29/2021 11:23:20 AM
11/14/2020 12:00:00 AM,Gender,Male,2,1,110,08/28/2021 04:30:00 PM,08/29/2021 11:23:40 AM
11/14/2020 12:00:00 AM,Gender,Trans Female,3,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:27 AM
11/14/2020 12:00:00 AM,Gender,Trans Male,4,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:24 AM
11/14/2020 12:00:00 AM,Gender,Other,5,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:22 AM
11/14/2020 12:00:00 AM,Gender,Unknown,6,0,2,08/28/2021 04:30:00 PM,08/29/2021 11:23:26 AM
11/14/2020 12:00:00 AM,Homelessness,Homeless,1,0,2,08/28/2021 04:30:00 PM,08/29/2021 11:23:40 AM
11/14/2020 12:00:00 AM,Homelessness,Not Homeless,2,1,163,08/28/2021 04:30:00 PM,08/29/2021 11:23:28 AM
11/14/2020 12:00:00 AM,Race/Ethnicity,Asian,1,0,59,08/28/2021 04:30:00 PM,08/29/2021 11:23:28 AM
11/14/2020 12:00:00 AM,Race/Ethnicity,Black or African American,2,0,11,08/28/2021 04:30:00 PM,08/29/2021 11:23:30 AM
11/14/2020 12:00:00 AM,Race/Ethnicity,"Hispanic or Latino/a, all races",3,1,39,08/28/2021 04:30:00 PM,08/29/2021 11:23:30 AM
11/14/2020 12:00:00 AM,Race/Ethnicity,Native American,4,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:31 AM
11/14/2020 12:00:00 AM,Race/Ethnicity,Native Hawaiian or Other Pacific Islander,5,0,1,08/28/2021 04:30:00 PM,08/29/2021 11:23:42 AM
11/14/2020 12:00:00 AM,Race/Ethnicity,White,6,0,40,08/28/2021 04:30:00 PM,08/29/2021 11:23:31 AM
11/14/2020 12:00:00 AM,Race/Ethnicity,Multi-racial,7,0,1,08/28/2021 04:30:00 PM,08/29/2021 11:23:41 AM
11/14/2020 12:00:00 AM,Race/Ethnicity,Other,8,0,1,08/28/2021 04:30:00 PM,08/29/2021 11:23:33 AM
11/14/2020 12:00:00 AM,Race/Ethnicity,Unknown,9,0,13,08/28/2021 04:30:00 PM,08/29/2021 11:23:34 AM
11/14/2020 12:00:00 AM,Sexual Orientation,Bisexual,1,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:25 AM
11/14/2020 12:00:00 AM,Sexual Orientation,Gay or Lesbian,2,0,1,08/28/2021 04:30:00 PM,08/29/2021 11:23:29 AM
11/14/2020 12:00:00 AM,Sexual Orientation,Heterosexual,3,1,21,08/28/2021 04:30:00 PM,08/29/2021 11:23:35 AM
11/14/2020 12:00:00 AM,Sexual Orientation,Declined,4,0,3,08/28/2021 04:30:00 PM,08/29/2021 11:23:32 AM
11/14/2020 12:00:00 AM,Sexual Orientation,Other,5,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:42 AM
11/14/2020 12:00:00 AM,Sexual Orientation,Unknown,6,0,100,08/28/2021 04:30:00 PM,08/29/2021 11:23:36 AM
11/14/2020 12:00:00 AM,Sexual Orientation,Unsure,7,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:33 AM
11/14/2020 12:00:00 AM,Single Room Occupancy Tenancy,Single Room Occupancy Tenant,1,0,8,08/28/2021 04:30:00 PM,08/29/2021 11:23:43 AM
11/14/2020 12:00:00 AM,Single Room Occupancy Tenancy,Not a Single Room Occupancy Tenant,2,1,157,08/28/2021 04:30:00 PM,08/29/2021 11:23:43 AM
11/14/2020 12:00:00 AM,Skilled Nursing Facility Occupancy,Skilled Nursing Facility Occupant,1,0,33,08/28/2021 04:30:00 PM,08/29/2021 11:23:35 AM
11/14/2020 12:00:00 AM,Skilled Nursing Facility Occupancy,Not a Skilled Nursing Facility Occupant,2,1,132,08/28/2021 04:30:00 PM,08/29/2021 11:23:37 AM
11/14/2020 12:00:00 AM,Transmission Type,Community,1,1,91,08/28/2021 04:30:00 PM,08/29/2021 11:23:44 AM
11/14/2020 12:00:00 AM,Transmission Type,From Contact,2,0,67,08/28/2021 04:30:00 PM,08/29/2021 11:23:45 AM
11/14/2020 12:00:00 AM,Transmission Type,Unknown,3,0,7,08/28/2021 04:30:00 PM,08/29/2021 11:23:36 AM
11/15/2020 12:00:00 AM,Age Group,0-4,1,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:16 AM
11/15/2020 12:00:00 AM,Age Group,5-10,2,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:18 AM
11/15/2020 12:00:00 AM,Age Group,11-13,3,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:16 AM
11/15/2020 12:00:00 AM,Age Group,14-17,4,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:37 AM
11/15/2020 12:00:00 AM,Age Group,18-20,5,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:16 AM
11/15/2020 12:00:00 AM,Age Group,21-24,6,0,2,08/28/2021 04:30:00 PM,08/29/2021 11:23:18 AM
11/15/2020 12:00:00 AM,Age Group,25-29,7,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:38 AM
11/15/2020 12:00:00 AM,Age Group,30-39,8,0,3,08/28/2021 04:30:00 PM,08/29/2021 11:23:20 AM
11/15/2020 12:00:00 AM,Age Group,40-49,9,0,8,08/28/2021 04:30:00 PM,08/29/2021 11:23:39 AM
11/15/2020 12:00:00 AM,Age Group,50-59,10,0,13,08/28/2021 04:30:00 PM,08/29/2021 11:23:18 AM
11/15/2020 12:00:00 AM,Age Group,60-69,11,0,22,08/28/2021 04:30:00 PM,08/29/2021 11:23:20 AM
11/15/2020 12:00:00 AM,Age Group,70-79,12,0,21,08/28/2021 04:30:00 PM,08/29/2021 11:23:22 AM
11/15/2020 12:00:00 AM,Age Group,80+,13,1,97,08/28/2021 04:30:00 PM,08/29/2021 11:23:22 AM
11/15/2020 12:00:00 AM,Age Group,Unknown,14,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:39 AM
11/15/2020 12:00:00 AM,Comorbidities,None,1,0,4,08/28/2021 04:30:00 PM,08/29/2021 11:23:24 AM
11/15/2020 12:00:00 AM,Comorbidities,One or More,2,1,135,08/28/2021 04:30:00 PM,08/29/2021 11:23:24 AM
11/15/2020 12:00:00 AM,Comorbidities,Unknown,3,0,27,08/28/2021 04:30:00 PM,08/29/2021 11:23:26 AM
11/15/2020 12:00:00 AM,Gender,Female,1,1,54,08/28/2021 04:30:00 PM,08/29/2021 11:23:20 AM
11/15/2020 12:00:00 AM,Gender,Male,2,0,110,08/28/2021 04:30:00 PM,08/29/2021 11:23:40 AM
11/15/2020 12:00:00 AM,Gender,Trans Female,3,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:27 AM
11/15/2020 12:00:00 AM,Gender,Trans Male,4,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:24 AM
11/15/2020 12:00:00 AM,Gender,Other,5,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:22 AM
11/15/2020 12:00:00 AM,Gender,Unknown,6,0,2,08/28/2021 04:30:00 PM,08/29/2021 11:23:26 AM
11/15/2020 12:00:00 AM,Homelessness,Homeless,1,0,2,08/28/2021 04:30:00 PM,08/29/2021 11:23:40 AM
11/15/2020 12:00:00 AM,Homelessness,Not Homeless,2,1,164,08/28/2021 04:30:00 PM,08/29/2021 11:23:28 AM
11/15/2020 12:00:00 AM,Race/Ethnicity,Asian,1,0,59,08/28/2021 04:30:00 PM,08/29/2021 11:23:28 AM
11/15/2020 12:00:00 AM,Race/Ethnicity,Black or African American,2,0,11,08/28/2021 04:30:00 PM,08/29/2021 11:23:30 AM
11/15/2020 12:00:00 AM,Race/Ethnicity,"Hispanic or Latino/a, all races",3,0,39,08/28/2021 04:30:00 PM,08/29/2021 11:23:30 AM
11/15/2020 12:00:00 AM,Race/Ethnicity,Native American,4,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:31 AM
11/15/2020 12:00:00 AM,Race/Ethnicity,Native Hawaiian or Other Pacific Islander,5,0,1,08/28/2021 04:30:00 PM,08/29/2021 11:23:42 AM
11/15/2020 12:00:00 AM,Race/Ethnicity,White,6,1,41,08/28/2021 04:30:00 PM,08/29/2021 11:23:31 AM
11/15/2020 12:00:00 AM,Race/Ethnicity,Multi-racial,7,0,1,08/28/2021 04:30:00 PM,08/29/2021 11:23:41 AM
11/15/2020 12:00:00 AM,Race/Ethnicity,Other,8,0,1,08/28/2021 04:30:00 PM,08/29/2021 11:23:33 AM
11/15/2020 12:00:00 AM,Race/Ethnicity,Unknown,9,0,13,08/28/2021 04:30:00 PM,08/29/2021 11:23:34 AM
11/15/2020 12:00:00 AM,Sexual Orientation,Bisexual,1,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:25 AM
11/15/2020 12:00:00 AM,Sexual Orientation,Gay or Lesbian,2,0,1,08/28/2021 04:30:00 PM,08/29/2021 11:23:29 AM
11/15/2020 12:00:00 AM,Sexual Orientation,Heterosexual,3,0,21,08/28/2021 04:30:00 PM,08/29/2021 11:23:35 AM
11/15/2020 12:00:00 AM,Sexual Orientation,Declined,4,0,3,08/28/2021 04:30:00 PM,08/29/2021 11:23:32 AM
11/15/2020 12:00:00 AM,Sexual Orientation,Other,5,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:42 AM
11/15/2020 12:00:00 AM,Sexual Orientation,Unknown,6,1,101,08/28/2021 04:30:00 PM,08/29/2021 11:23:36 AM
11/15/2020 12:00:00 AM,Sexual Orientation,Unsure,7,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:33 AM
11/15/2020 12:00:00 AM,Single Room Occupancy Tenancy,Single Room Occupancy Tenant,1,0,8,08/28/2021 04:30:00 PM,08/29/2021 11:23:43 AM
11/15/2020 12:00:00 AM,Single Room Occupancy Tenancy,Not a Single Room Occupancy Tenant,2,1,158,08/28/2021 04:30:00 PM,08/29/2021 11:23:43 AM
11/15/2020 12:00:00 AM,Skilled Nursing Facility Occupancy,Skilled Nursing Facility Occupant,1,1,34,08/28/2021 04:30:00 PM,08/29/2021 11:23:35 AM
11/15/2020 12:00:00 AM,Skilled Nursing Facility Occupancy,Not a Skilled Nursing Facility Occupant,2,0,132,08/28/2021 04:30:00 PM,08/29/2021 11:23:37 AM
11/15/2020 12:00:00 AM,Transmission Type,Community,1,0,91,08/28/2021 04:30:00 PM,08/29/2021 11:23:44 AM
11/15/2020 12:00:00 AM,Transmission Type,From Contact,2,1,68,08/28/2021 04:30:00 PM,08/29/2021 11:23:45 AM
11/15/2020 12:00:00 AM,Transmission Type,Unknown,3,0,7,08/28/2021 04:30:00 PM,08/29/2021 11:23:36 AM
11/16/2020 12:00:00 AM,Age Group,0-4,1,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:16 AM
11/16/2020 12:00:00 AM,Age Group,5-10,2,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:18 AM
11/16/2020 12:00:00 AM,Age Group,11-13,3,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:16 AM
11/16/2020 12:00:00 AM,Age Group,14-17,4,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:37 AM
11/16/2020 12:00:00 AM,Age Group,18-20,5,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:16 AM
11/16/2020 12:00:00 AM,Age Group,21-24,6,0,2,08/28/2021 04:30:00 PM,08/29/2021 11:23:18 AM
11/16/2020 12:00:00 AM,Age Group,25-29,7,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:38 AM
11/16/2020 12:00:00 AM,Age Group,30-39,8,0,3,08/28/2021 04:30:00 PM,08/29/2021 11:23:20 AM
11/16/2020 12:00:00 AM,Age Group,40-49,9,0,8,08/28/2021 04:30:00 PM,08/29/2021 11:23:39 AM
11/16/2020 12:00:00 AM,Age Group,50-59,10,0,13,08/28/2021 04:30:00 PM,08/29/2021 11:23:18 AM
11/16/2020 12:00:00 AM,Age Group,60-69,11,0,22,08/28/2021 04:30:00 PM,08/29/2021 11:23:20 AM
11/16/2020 12:00:00 AM,Age Group,70-79,12,0,21,08/28/2021 04:30:00 PM,08/29/2021 11:23:22 AM
11/16/2020 12:00:00 AM,Age Group,80+,13,0,97,08/28/2021 04:30:00 PM,08/29/2021 11:23:22 AM
11/16/2020 12:00:00 AM,Age Group,Unknown,14,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:39 AM
11/16/2020 12:00:00 AM,Comorbidities,None,1,0,4,08/28/2021 04:30:00 PM,08/29/2021 11:23:24 AM
11/16/2020 12:00:00 AM,Comorbidities,One or More,2,0,135,08/28/2021 04:30:00 PM,08/29/2021 11:23:24 AM
11/16/2020 12:00:00 AM,Comorbidities,Unknown,3,0,27,08/28/2021 04:30:00 PM,08/29/2021 11:23:26 AM
11/16/2020 12:00:00 AM,Gender,Female,1,0,54,08/28/2021 04:30:00 PM,08/29/2021 11:23:20 AM
11/16/2020 12:00:00 AM,Gender,Male,2,0,110,08/28/2021 04:30:00 PM,08/29/2021 11:23:40 AM
11/16/2020 12:00:00 AM,Gender,Trans Female,3,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:27 AM
11/16/2020 12:00:00 AM,Gender,Trans Male,4,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:24 AM
11/16/2020 12:00:00 AM,Gender,Other,5,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:22 AM
11/16/2020 12:00:00 AM,Gender,Unknown,6,0,2,08/28/2021 04:30:00 PM,08/29/2021 11:23:26 AM
11/16/2020 12:00:00 AM,Homelessness,Homeless,1,0,2,08/28/2021 04:30:00 PM,08/29/2021 11:23:40 AM
11/16/2020 12:00:00 AM,Homelessness,Not Homeless,2,0,164,08/28/2021 04:30:00 PM,08/29/2021 11:23:28 AM
11/16/2020 12:00:00 AM,Race/Ethnicity,Asian,1,0,59,08/28/2021 04:30:00 PM,08/29/2021 11:23:28 AM
11/16/2020 12:00:00 AM,Race/Ethnicity,Black or African American,2,0,11,08/28/2021 04:30:00 PM,08/29/2021 11:23:30 AM
11/16/2020 12:00:00 AM,Race/Ethnicity,"Hispanic or Latino/a, all races",3,0,39,08/28/2021 04:30:00 PM,08/29/2021 11:23:30 AM
11/16/2020 12:00:00 AM,Race/Ethnicity,Native American,4,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:31 AM
11/16/2020 12:00:00 AM,Race/Ethnicity,Native Hawaiian or Other Pacific Islander,5,0,1,08/28/2021 04:30:00 PM,08/29/2021 11:23:42 AM
11/16/2020 12:00:00 AM,Race/Ethnicity,White,6,0,41,08/28/2021 04:30:00 PM,08/29/2021 11:23:31 AM
11/16/2020 12:00:00 AM,Race/Ethnicity,Multi-racial,7,0,1,08/28/2021 04:30:00 PM,08/29/2021 11:23:41 AM
11/16/2020 12:00:00 AM,Race/Ethnicity,Other,8,0,1,08/28/2021 04:30:00 PM,08/29/2021 11:23:33 AM
11/16/2020 12:00:00 AM,Race/Ethnicity,Unknown,9,0,13,08/28/2021 04:30:00 PM,08/29/2021 11:23:34 AM
11/16/2020 12:00:00 AM,Sexual Orientation,Bisexual,1,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:25 AM
11/16/2020 12:00:00 AM,Sexual Orientation,Gay or Lesbian,2,0,1,08/28/2021 04:30:00 PM,08/29/2021 11:23:29 AM
11/16/2020 12:00:00 AM,Sexual Orientation,Heterosexual,3,0,21,08/28/2021 04:30:00 PM,08/29/2021 11:23:35 AM
11/16/2020 12:00:00 AM,Sexual Orientation,Declined,4,0,3,08/28/2021 04:30:00 PM,08/29/2021 11:23:32 AM
11/16/2020 12:00:00 AM,Sexual Orientation,Other,5,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:42 AM
11/16/2020 12:00:00 AM,Sexual Orientation,Unknown,6,0,101,08/28/2021 04:30:00 PM,08/29/2021 11:23:36 AM
11/16/2020 12:00:00 AM,Sexual Orientation,Unsure,7,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:33 AM
11/16/2020 12:00:00 AM,Single Room Occupancy Tenancy,Single Room Occupancy Tenant,1,0,8,08/28/2021 04:30:00 PM,08/29/2021 11:23:43 AM
11/16/2020 12:00:00 AM,Single Room Occupancy Tenancy,Not a Single Room Occupancy Tenant,2,0,158,08/28/2021 04:30:00 PM,08/29/2021 11:23:43 AM
11/16/2020 12:00:00 AM,Skilled Nursing Facility Occupancy,Skilled Nursing Facility Occupant,1,0,34,08/28/2021 04:30:00 PM,08/29/2021 11:23:35 AM
11/16/2020 12:00:00 AM,Skilled Nursing Facility Occupancy,Not a Skilled Nursing Facility Occupant,2,0,132,08/28/2021 04:30:00 PM,08/29/2021 11:23:37 AM
11/16/2020 12:00:00 AM,Transmission Type,Community,1,0,91,08/28/2021 04:30:00 PM,08/29/2021 11:23:44 AM
11/16/2020 12:00:00 AM,Transmission Type,From Contact,2,0,68,08/28/2021 04:30:00 PM,08/29/2021 11:23:45 AM
11/16/2020 12:00:00 AM,Transmission Type,Unknown,3,0,7,08/28/2021 04:30:00 PM,08/29/2021 11:23:36 AM
11/17/2020 12:00:00 AM,Age Group,0-4,1,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:16 AM
11/17/2020 12:00:00 AM,Age Group,5-10,2,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:18 AM
11/17/2020 12:00:00 AM,Age Group,11-13,3,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:16 AM
11/17/2020 12:00:00 AM,Age Group,14-17,4,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:37 AM
11/17/2020 12:00:00 AM,Age Group,18-20,5,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:16 AM
11/17/2020 12:00:00 AM,Age Group,21-24,6,0,2,08/28/2021 04:30:00 PM,08/29/2021 11:23:18 AM
11/17/2020 12:00:00 AM,Age Group,25-29,7,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:38 AM
11/17/2020 12:00:00 AM,Age Group,30-39,8,0,3,08/28/2021 04:30:00 PM,08/29/2021 11:23:20 AM
11/17/2020 12:00:00 AM,Age Group,40-49,9,0,8,08/28/2021 04:30:00 PM,08/29/2021 11:23:39 AM
11/17/2020 12:00:00 AM,Age Group,50-59,10,0,13,08/28/2021 04:30:00 PM,08/29/2021 11:23:18 AM
11/17/2020 12:00:00 AM,Age Group,60-69,11,0,22,08/28/2021 04:30:00 PM,08/29/2021 11:23:20 AM
11/17/2020 12:00:00 AM,Age Group,70-79,12,0,21,08/28/2021 04:30:00 PM,08/29/2021 11:23:22 AM
11/17/2020 12:00:00 AM,Age Group,80+,13,1,98,08/28/2021 04:30:00 PM,08/29/2021 11:23:22 AM
11/17/2020 12:00:00 AM,Age Group,Unknown,14,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:39 AM
11/17/2020 12:00:00 AM,Comorbidities,None,1,0,4,08/28/2021 04:30:00 PM,08/29/2021 11:23:24 AM
11/17/2020 12:00:00 AM,Comorbidities,One or More,2,1,136,08/28/2021 04:30:00 PM,08/29/2021 11:23:24 AM
11/17/2020 12:00:00 AM,Comorbidities,Unknown,3,0,27,08/28/2021 04:30:00 PM,08/29/2021 11:23:26 AM
11/17/2020 12:00:00 AM,Gender,Female,1,0,54,08/28/2021 04:30:00 PM,08/29/2021 11:23:20 AM
11/17/2020 12:00:00 AM,Gender,Male,2,1,111,08/28/2021 04:30:00 PM,08/29/2021 11:23:40 AM
11/17/2020 12:00:00 AM,Gender,Trans Female,3,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:27 AM
11/17/2020 12:00:00 AM,Gender,Trans Male,4,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:24 AM
11/17/2020 12:00:00 AM,Gender,Other,5,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:22 AM
11/17/2020 12:00:00 AM,Gender,Unknown,6,0,2,08/28/2021 04:30:00 PM,08/29/2021 11:23:26 AM
11/17/2020 12:00:00 AM,Homelessness,Homeless,1,0,2,08/28/2021 04:30:00 PM,08/29/2021 11:23:40 AM
11/17/2020 12:00:00 AM,Homelessness,Not Homeless,2,1,165,08/28/2021 04:30:00 PM,08/29/2021 11:23:28 AM
11/17/2020 12:00:00 AM,Race/Ethnicity,Asian,1,1,60,08/28/2021 04:30:00 PM,08/29/2021 11:23:28 AM
11/17/2020 12:00:00 AM,Race/Ethnicity,Black or African American,2,0,11,08/28/2021 04:30:00 PM,08/29/2021 11:23:30 AM
11/17/2020 12:00:00 AM,Race/Ethnicity,"Hispanic or Latino/a, all races",3,0,39,08/28/2021 04:30:00 PM,08/29/2021 11:23:30 AM
11/17/2020 12:00:00 AM,Race/Ethnicity,Native American,4,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:31 AM
11/17/2020 12:00:00 AM,Race/Ethnicity,Native Hawaiian or Other Pacific Islander,5,0,1,08/28/2021 04:30:00 PM,08/29/2021 11:23:42 AM
11/17/2020 12:00:00 AM,Race/Ethnicity,White,6,0,41,08/28/2021 04:30:00 PM,08/29/2021 11:23:31 AM
11/17/2020 12:00:00 AM,Race/Ethnicity,Multi-racial,7,0,1,08/28/2021 04:30:00 PM,08/29/2021 11:23:41 AM
11/17/2020 12:00:00 AM,Race/Ethnicity,Other,8,0,1,08/28/2021 04:30:00 PM,08/29/2021 11:23:33 AM
11/17/2020 12:00:00 AM,Race/Ethnicity,Unknown,9,0,13,08/28/2021 04:30:00 PM,08/29/2021 11:23:34 AM
11/17/2020 12:00:00 AM,Sexual Orientation,Bisexual,1,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:25 AM
11/17/2020 12:00:00 AM,Sexual Orientation,Gay or Lesbian,2,0,1,08/28/2021 04:30:00 PM,08/29/2021 11:23:29 AM
11/17/2020 12:00:00 AM,Sexual Orientation,Heterosexual,3,0,21,08/28/2021 04:30:00 PM,08/29/2021 11:23:35 AM
11/17/2020 12:00:00 AM,Sexual Orientation,Declined,4,0,3,08/28/2021 04:30:00 PM,08/29/2021 11:23:32 AM
11/17/2020 12:00:00 AM,Sexual Orientation,Other,5,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:42 AM
11/17/2020 12:00:00 AM,Sexual Orientation,Unknown,6,1,102,08/28/2021 04:30:00 PM,08/29/2021 11:23:36 AM
11/17/2020 12:00:00 AM,Sexual Orientation,Unsure,7,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:33 AM
11/17/2020 12:00:00 AM,Single Room Occupancy Tenancy,Single Room Occupancy Tenant,1,0,8,08/28/2021 04:30:00 PM,08/29/2021 11:23:43 AM
11/17/2020 12:00:00 AM,Single Room Occupancy Tenancy,Not a Single Room Occupancy Tenant,2,1,159,08/28/2021 04:30:00 PM,08/29/2021 11:23:43 AM
11/17/2020 12:00:00 AM,Skilled Nursing Facility Occupancy,Skilled Nursing Facility Occupant,1,0,34,08/28/2021 04:30:00 PM,08/29/2021 11:23:35 AM
11/17/2020 12:00:00 AM,Skilled Nursing Facility Occupancy,Not a Skilled Nursing Facility Occupant,2,1,133,08/28/2021 04:30:00 PM,08/29/2021 11:23:37 AM
11/17/2020 12:00:00 AM,Transmission Type,Community,1,0,91,08/28/2021 04:30:00 PM,08/29/2021 11:23:44 AM
11/17/2020 12:00:00 AM,Transmission Type,From Contact,2,1,69,08/28/2021 04:30:00 PM,08/29/2021 11:23:45 AM
11/17/2020 12:00:00 AM,Transmission Type,Unknown,3,0,7,08/28/2021 04:30:00 PM,08/29/2021 11:23:36 AM
11/18/2020 12:00:00 AM,Age Group,0-4,1,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:16 AM
11/18/2020 12:00:00 AM,Age Group,5-10,2,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:18 AM
11/18/2020 12:00:00 AM,Age Group,11-13,3,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:16 AM
11/18/2020 12:00:00 AM,Age Group,14-17,4,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:37 AM
11/18/2020 12:00:00 AM,Age Group,18-20,5,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:16 AM
11/18/2020 12:00:00 AM,Age Group,21-24,6,0,2,08/28/2021 04:30:00 PM,08/29/2021 11:23:18 AM
11/18/2020 12:00:00 AM,Age Group,25-29,7,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:38 AM
11/18/2020 12:00:00 AM,Age Group,30-39,8,0,3,08/28/2021 04:30:00 PM,08/29/2021 11:23:20 AM
11/18/2020 12:00:00 AM,Age Group,40-49,9,0,8,08/28/2021 04:30:00 PM,08/29/2021 11:23:39 AM
11/18/2020 12:00:00 AM,Age Group,50-59,10,0,13,08/28/2021 04:30:00 PM,08/29/2021 11:23:18 AM
11/18/2020 12:00:00 AM,Age Group,60-69,11,0,22,08/28/2021 04:30:00 PM,08/29/2021 11:23:20 AM
11/18/2020 12:00:00 AM,Age Group,70-79,12,1,22,08/28/2021 04:30:00 PM,08/29/2021 11:23:22 AM
11/18/2020 12:00:00 AM,Age Group,80+,13,0,98,08/28/2021 04:30:00 PM,08/29/2021 11:23:22 AM
11/18/2020 12:00:00 AM,Age Group,Unknown,14,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:39 AM
11/18/2020 12:00:00 AM,Comorbidities,None,1,0,4,08/28/2021 04:30:00 PM,08/29/2021 11:23:24 AM
11/18/2020 12:00:00 AM,Comorbidities,One or More,2,0,136,08/28/2021 04:30:00 PM,08/29/2021 11:23:24 AM
11/18/2020 12:00:00 AM,Comorbidities,Unknown,3,1,28,08/28/2021 04:30:00 PM,08/29/2021 11:23:26 AM
11/18/2020 12:00:00 AM,Gender,Female,1,0,54,08/28/2021 04:30:00 PM,08/29/2021 11:23:20 AM
11/18/2020 12:00:00 AM,Gender,Male,2,1,112,08/28/2021 04:30:00 PM,08/29/2021 11:23:40 AM
11/18/2020 12:00:00 AM,Gender,Trans Female,3,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:27 AM
11/18/2020 12:00:00 AM,Gender,Trans Male,4,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:24 AM
11/18/2020 12:00:00 AM,Gender,Other,5,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:22 AM
11/18/2020 12:00:00 AM,Gender,Unknown,6,0,2,08/28/2021 04:30:00 PM,08/29/2021 11:23:26 AM
11/18/2020 12:00:00 AM,Homelessness,Homeless,1,0,2,08/28/2021 04:30:00 PM,08/29/2021 11:23:40 AM
11/18/2020 12:00:00 AM,Homelessness,Not Homeless,2,1,166,08/28/2021 04:30:00 PM,08/29/2021 11:23:28 AM
11/18/2020 12:00:00 AM,Race/Ethnicity,Asian,1,0,60,08/28/2021 04:30:00 PM,08/29/2021 11:23:28 AM
11/18/2020 12:00:00 AM,Race/Ethnicity,Black or African American,2,0,11,08/28/2021 04:30:00 PM,08/29/2021 11:23:30 AM
11/18/2020 12:00:00 AM,Race/Ethnicity,"Hispanic or Latino/a, all races",3,0,39,08/28/2021 04:30:00 PM,08/29/2021 11:23:30 AM
11/18/2020 12:00:00 AM,Race/Ethnicity,Native American,4,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:31 AM
11/18/2020 12:00:00 AM,Race/Ethnicity,Native Hawaiian or Other Pacific Islander,5,0,1,08/28/2021 04:30:00 PM,08/29/2021 11:23:42 AM
11/18/2020 12:00:00 AM,Race/Ethnicity,White,6,1,42,08/28/2021 04:30:00 PM,08/29/2021 11:23:31 AM
